GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US24005491600,24005491600,"Census Tract 4916, Baltimore County, Maryland",1116,203
1400000US24005491701,24005491701,"Census Tract 4917.01, Baltimore County, Maryland",1267,78
1400000US24005491900,24005491900,"Census Tract 4919, Baltimore County, Maryland",1097,241
1400000US24005492001,24005492001,"Census Tract 4920.01, Baltimore County, Maryland",1111,132
1400000US24005492002,24005492002,"Census Tract 4920.02, Baltimore County, Maryland",1169,79
1400000US24005492101,24005492101,"Census Tract 4921.01, Baltimore County, Maryland",1189,65
1400000US24005492102,24005492102,"Census Tract 4921.02, Baltimore County, Maryland",1322,198
1400000US24005492200,24005492200,"Census Tract 4922, Baltimore County, Maryland",1306,92
1400000US24005492300,24005492300,"Census Tract 4923, Baltimore County, Maryland",1200,115
1400000US24005492401,24005492401,"Census Tract 4924.01, Baltimore County, Maryland",1615,88
1400000US24005492402,24005492402,"Census Tract 4924.02, Baltimore County, Maryland",1551,77
1400000US24005492500,24005492500,"Census Tract 4925, Baltimore County, Maryland",1205,272
1400000US24005492600,24005492600,"Census Tract 4926, Baltimore County, Maryland",1164,68
1400000US24005980000,24005980000,"Census Tract 9800, Baltimore County, Maryland",-,**
1400000US24005980100,24005980100,"Census Tract 9801, Baltimore County, Maryland",-,**
1400000US24005980200,24005980200,"Census Tract 9802, Baltimore County, Maryland",-,**
1400000US24009860101,24009860101,"Census Tract 8601.01, Calvert County, Maryland",2441,314
1400000US24009860102,24009860102,"Census Tract 8601.02, Calvert County, Maryland",1772,359
1400000US24009860200,24009860200,"Census Tract 8602, Calvert County, Maryland",2213,206
1400000US24009860300,24009860300,"Census Tract 8603, Calvert County, Maryland",2287,145
1400000US24009860401,24009860401,"Census Tract 8604.01, Calvert County, Maryland",1749,72
1400000US24009860402,24009860402,"Census Tract 8604.02, Calvert County, Maryland",1642,121
1400000US24009860501,24009860501,"Census Tract 8605.01, Calvert County, Maryland",2292,196
1400000US24009860502,24009860502,"Census Tract 8605.02, Calvert County, Maryland",1552,308
1400000US24009860600,24009860600,"Census Tract 8606, Calvert County, Maryland",2167,146
1400000US24009860701,24009860701,"Census Tract 8607.01, Calvert County, Maryland",1475,598
1400000US24009860702,24009860702,"Census Tract 8607.02, Calvert County, Maryland",1435,289
1400000US24009860703,24009860703,"Census Tract 8607.03, Calvert County, Maryland",1372,218
1400000US24009860801,24009860801,"Census Tract 8608.01, Calvert County, Maryland",1906,185
1400000US24009860802,24009860802,"Census Tract 8608.02, Calvert County, Maryland",1760,121
1400000US24009860900,24009860900,"Census Tract 8609, Calvert County, Maryland",1700,96
1400000US24009861001,24009861001,"Census Tract 8610.01, Calvert County, Maryland",1756,140
1400000US24009861003,24009861003,"Census Tract 8610.03, Calvert County, Maryland",1551,145
1400000US24009861004,24009861004,"Census Tract 8610.04, Calvert County, Maryland",1573,98
1400000US24009990100,24009990100,"Census Tract 9901, Calvert County, Maryland",-,**
1400000US24011955000,24011955000,"Census Tract 9550, Caroline County, Maryland",1079,136
1400000US24011955100,24011955100,"Census Tract 9551, Caroline County, Maryland",1024,106
1400000US24011955201,24011955201,"Census Tract 9552.01, Caroline County, Maryland",1127,113
1400000US24011955202,24011955202,"Census Tract 9552.02, Caroline County, Maryland",1157,122
1400000US24011955301,24011955301,"Census Tract 9553.01, Caroline County, Maryland",1294,167
1400000US24011955302,24011955302,"Census Tract 9553.02, Caroline County, Maryland",1062,82
1400000US24011955400,24011955400,"Census Tract 9554, Caroline County, Maryland",1223,276
1400000US24011955500,24011955500,"Census Tract 9555, Caroline County, Maryland",1088,66
1400000US24011955600,24011955600,"Census Tract 9556, Caroline County, Maryland",807,64
1400000US24013501001,24013501001,"Census Tract 5010.01, Carroll County, Maryland",1377,135
1400000US24013501002,24013501002,"Census Tract 5010.02, Carroll County, Maryland",1208,172
1400000US24013502000,24013502000,"Census Tract 5020, Carroll County, Maryland",1620,118
1400000US24013503000,24013503000,"Census Tract 5030, Carroll County, Maryland",1458,252
1400000US24013504100,24013504100,"Census Tract 5041, Carroll County, Maryland",1732,194
1400000US24013504201,24013504201,"Census Tract 5042.01, Carroll County, Maryland",1753,212
1400000US24013504202,24013504202,"Census Tract 5042.02, Carroll County, Maryland",1750,162
1400000US24013505101,24013505101,"Census Tract 5051.01, Carroll County, Maryland",1998,132
1400000US24013505102,24013505102,"Census Tract 5051.02, Carroll County, Maryland",1866,85
1400000US24013505203,24013505203,"Census Tract 5052.03, Carroll County, Maryland",1588,206
1400000US24013505205,24013505205,"Census Tract 5052.05, Carroll County, Maryland",1679,128
1400000US24013505206,24013505206,"Census Tract 5052.06, Carroll County, Maryland",1565,380
1400000US24013505207,24013505207,"Census Tract 5052.07, Carroll County, Maryland",1597,184
1400000US24013505208,24013505208,"Census Tract 5052.08, Carroll County, Maryland",1776,183
1400000US24013506101,24013506101,"Census Tract 5061.01, Carroll County, Maryland",1603,173
1400000US24013506102,24013506102,"Census Tract 5061.02, Carroll County, Maryland",1654,163
1400000US24013506200,24013506200,"Census Tract 5062, Carroll County, Maryland",1124,118
1400000US24013507500,24013507500,"Census Tract 5075, Carroll County, Maryland",1306,313
1400000US24013507601,24013507601,"Census Tract 5076.01, Carroll County, Maryland",1345,157
1400000US24013507602,24013507602,"Census Tract 5076.02, Carroll County, Maryland",1112,140
1400000US24013507702,24013507702,"Census Tract 5077.02, Carroll County, Maryland",1221,116
1400000US24013507703,24013507703,"Census Tract 5077.03, Carroll County, Maryland",1471,65
1400000US24013507704,24013507704,"Census Tract 5077.04, Carroll County, Maryland",1716,172
1400000US24013507801,24013507801,"Census Tract 5078.01, Carroll County, Maryland",1192,82
1400000US24013507802,24013507802,"Census Tract 5078.02, Carroll County, Maryland",1454,158
1400000US24013508101,24013508101,"Census Tract 5081.01, Carroll County, Maryland",1444,205
1400000US24013508102,24013508102,"Census Tract 5081.02, Carroll County, Maryland",1431,139
1400000US24013508200,24013508200,"Census Tract 5082, Carroll County, Maryland",1386,235
1400000US24013509001,24013509001,"Census Tract 5090.01, Carroll County, Maryland",1665,115
1400000US24013509002,24013509002,"Census Tract 5090.02, Carroll County, Maryland",2010,224
1400000US24013510000,24013510000,"Census Tract 5100, Carroll County, Maryland",1116,238
1400000US24013511000,24013511000,"Census Tract 5110, Carroll County, Maryland",1285,87
1400000US24013512000,24013512000,"Census Tract 5120, Carroll County, Maryland",1027,153
1400000US24013513001,24013513001,"Census Tract 5130.01, Carroll County, Maryland",1547,176
1400000US24013513002,24013513002,"Census Tract 5130.02, Carroll County, Maryland",2118,151
1400000US24013514100,24013514100,"Census Tract 5141, Carroll County, Maryland",1848,189
1400000US24013514201,24013514201,"Census Tract 5142.01, Carroll County, Maryland",1751,212
1400000US24013514202,24013514202,"Census Tract 5142.02, Carroll County, Maryland",1732,481
1400000US24015030100,24015030100,"Census Tract 301, Cecil County, Maryland",1134,107
1400000US24015030200,24015030200,"Census Tract 302, Cecil County, Maryland",1278,158
1400000US24015030400,24015030400,"Census Tract 304, Cecil County, Maryland",901,81
1400000US24015030501,24015030501,"Census Tract 305.01, Cecil County, Maryland",1254,264
1400000US24015030503,24015030503,"Census Tract 305.03, Cecil County, Maryland",1197,101
1400000US24015030505,24015030505,"Census Tract 305.05, Cecil County, Maryland",1253,111
1400000US24015030506,24015030506,"Census Tract 305.06, Cecil County, Maryland",1283,94
1400000US24015030601,24015030601,"Census Tract 306.01, Cecil County, Maryland",1150,193
1400000US24015030602,24015030602,"Census Tract 306.02, Cecil County, Maryland",1333,114
1400000US24015030700,24015030700,"Census Tract 307, Cecil County, Maryland",1553,169
1400000US24015030903,24015030903,"Census Tract 309.03, Cecil County, Maryland",983,83
1400000US24015030904,24015030904,"Census Tract 309.04, Cecil County, Maryland",1790,179
1400000US24015030905,24015030905,"Census Tract 309.05, Cecil County, Maryland",1090,253
1400000US24015030906,24015030906,"Census Tract 309.06, Cecil County, Maryland",1193,75
1400000US24015031201,24015031201,"Census Tract 312.01, Cecil County, Maryland",1234,163
1400000US24015031202,24015031202,"Census Tract 312.02, Cecil County, Maryland",1015,194
1400000US24015031301,24015031301,"Census Tract 313.01, Cecil County, Maryland",1298,152
1400000US24015031302,24015031302,"Census Tract 313.02, Cecil County, Maryland",1229,138
1400000US24015031400,24015031400,"Census Tract 314, Cecil County, Maryland",1152,229
1400000US24017850101,24017850101,"Census Tract 8501.01, Charles County, Maryland",1945,104
1400000US24017850102,24017850102,"Census Tract 8501.02, Charles County, Maryland",1343,225
1400000US24017850201,24017850201,"Census Tract 8502.01, Charles County, Maryland",2051,137
1400000US24017850202,24017850202,"Census Tract 8502.02, Charles County, Maryland",1185,127
1400000US24017850300,24017850300,"Census Tract 8503, Charles County, Maryland",1491,149
1400000US24017850400,24017850400,"Census Tract 8504, Charles County, Maryland",1308,153
1400000US24017850500,24017850500,"Census Tract 8505, Charles County, Maryland",1598,145
1400000US24017850600,24017850600,"Census Tract 8506, Charles County, Maryland",1953,229
1400000US24017850706,24017850706,"Census Tract 8507.06, Charles County, Maryland",2274,106
1400000US24017850708,24017850708,"Census Tract 8507.08, Charles County, Maryland",2139,117
1400000US24017850709,24017850709,"Census Tract 8507.09, Charles County, Maryland",1671,96
1400000US24017850710,24017850710,"Census Tract 8507.10, Charles County, Maryland",2082,102
1400000US24017850711,24017850711,"Census Tract 8507.11, Charles County, Maryland",1545,82
1400000US24017850712,24017850712,"Census Tract 8507.12, Charles County, Maryland",2117,102
1400000US24017850713,24017850713,"Census Tract 8507.13, Charles County, Maryland",2262,167
1400000US24017850801,24017850801,"Census Tract 8508.01, Charles County, Maryland",1816,86
1400000US24017850802,24017850802,"Census Tract 8508.02, Charles County, Maryland",1538,113
1400000US24017850901,24017850901,"Census Tract 8509.01, Charles County, Maryland",1194,184
1400000US24017850902,24017850902,"Census Tract 8509.02, Charles County, Maryland",1770,84
1400000US24017850904,24017850904,"Census Tract 8509.04, Charles County, Maryland",2248,119
1400000US24017850905,24017850905,"Census Tract 8509.05, Charles County, Maryland",1670,62
1400000US24017850906,24017850906,"Census Tract 8509.06, Charles County, Maryland",1399,103
1400000US24017851001,24017851001,"Census Tract 8510.01, Charles County, Maryland",1874,204
1400000US24017851002,24017851002,"Census Tract 8510.02, Charles County, Maryland",1699,155
1400000US24017851100,24017851100,"Census Tract 8511, Charles County, Maryland",1556,141
1400000US24017851200,24017851200,"Census Tract 8512, Charles County, Maryland",1529,148
1400000US24017851301,24017851301,"Census Tract 8513.01, Charles County, Maryland",2046,202
1400000US24017851302,24017851302,"Census Tract 8513.02, Charles County, Maryland",1833,183
1400000US24017851400,24017851400,"Census Tract 8514, Charles County, Maryland",2376,181
1400000US24017851500,24017851500,"Census Tract 8515, Charles County, Maryland",1903,78
1400000US24017990000,24017990000,"Census Tract 9900, Charles County, Maryland",-,**
1400000US24019970100,24019970100,"Census Tract 9701, Dorchester County, Maryland",883,165
1400000US24019970200,24019970200,"Census Tract 9702, Dorchester County, Maryland",978,80
1400000US24019970300,24019970300,"Census Tract 9703, Dorchester County, Maryland",1015,93
1400000US24019970400,24019970400,"Census Tract 9704, Dorchester County, Maryland",959,54
1400000US24019970500,24019970500,"Census Tract 9705, Dorchester County, Maryland",738,108
1400000US24019970600,24019970600,"Census Tract 9706, Dorchester County, Maryland",842,47
1400000US24019970702,24019970702,"Census Tract 9707.02, Dorchester County, Maryland",1050,167
1400000US24019970804,24019970804,"Census Tract 9708.04, Dorchester County, Maryland",984,85
1400000US24019970900,24019970900,"Census Tract 9709, Dorchester County, Maryland",827,104
1400000US24019990000,24019990000,"Census Tract 9900, Dorchester County, Maryland",-,**
1400000US24021740200,24021740200,"Census Tract 7402, Frederick County, Maryland",1470,112
1400000US24021750100,24021750100,"Census Tract 7501, Frederick County, Maryland",1234,100
1400000US24021750200,24021750200,"Census Tract 7502, Frederick County, Maryland",1168,58
1400000US24021750300,24021750300,"Census Tract 7503, Frederick County, Maryland",843,105
1400000US24021750503,24021750503,"Census Tract 7505.03, Frederick County, Maryland",1285,98
1400000US24021750504,24021750504,"Census Tract 7505.04, Frederick County, Maryland",1412,84
1400000US24021750505,24021750505,"Census Tract 7505.05, Frederick County, Maryland",1294,106
1400000US24021750506,24021750506,"Census Tract 7505.06, Frederick County, Maryland",1754,144
1400000US24021750600,24021750600,"Census Tract 7506, Frederick County, Maryland",1427,194
1400000US24021750701,24021750701,"Census Tract 7507.01, Frederick County, Maryland",1690,103
1400000US24021750702,24021750702,"Census Tract 7507.02, Frederick County, Maryland",1109,70
1400000US24021750801,24021750801,"Census Tract 7508.01, Frederick County, Maryland",1176,106
1400000US24021750802,24021750802,"Census Tract 7508.02, Frederick County, Maryland",1561,65
1400000US24021750803,24021750803,"Census Tract 7508.03, Frederick County, Maryland",1705,118
1400000US24021751001,24021751001,"Census Tract 7510.01, Frederick County, Maryland",1649,66
1400000US24021751002,24021751002,"Census Tract 7510.02, Frederick County, Maryland",1393,90
1400000US24021751003,24021751003,"Census Tract 7510.03, Frederick County, Maryland",1591,146
1400000US24021751004,24021751004,"Census Tract 7510.04, Frederick County, Maryland",1571,69
1400000US24021751201,24021751201,"Census Tract 7512.01, Frederick County, Maryland",1793,115
1400000US24021751202,24021751202,"Census Tract 7512.02, Frederick County, Maryland",1524,118
1400000US24021751203,24021751203,"Census Tract 7512.03, Frederick County, Maryland",1365,93
1400000US24021751301,24021751301,"Census Tract 7513.01, Frederick County, Maryland",1633,199
1400000US24021751302,24021751302,"Census Tract 7513.02, Frederick County, Maryland",1292,151
1400000US24021751600,24021751600,"Census Tract 7516, Frederick County, Maryland",1515,245
1400000US24021751701,24021751701,"Census Tract 7517.01, Frederick County, Maryland",1517,329
1400000US24021751702,24021751702,"Census Tract 7517.02, Frederick County, Maryland",1550,135
1400000US24021751801,24021751801,"Census Tract 7518.01, Frederick County, Maryland",1951,86
1400000US24021751802,24021751802,"Census Tract 7518.02, Frederick County, Maryland",2062,230
1400000US24021751901,24021751901,"Census Tract 7519.01, Frederick County, Maryland",1882,145
1400000US24021751902,24021751902,"Census Tract 7519.02, Frederick County, Maryland",1809,85
1400000US24021751903,24021751903,"Census Tract 7519.03, Frederick County, Maryland",1953,147
1400000US24021751904,24021751904,"Census Tract 7519.04, Frederick County, Maryland",1851,426
1400000US24021752001,24021752001,"Census Tract 7520.01, Frederick County, Maryland",1863,95
1400000US24021752101,24021752101,"Census Tract 7521.01, Frederick County, Maryland",2116,199
1400000US24021752102,24021752102,"Census Tract 7521.02, Frederick County, Maryland",1774,204
1400000US24021752201,24021752201,"Census Tract 7522.01, Frederick County, Maryland",1807,263
1400000US24021752202,24021752202,"Census Tract 7522.02, Frederick County, Maryland",2513,189
1400000US24021752204,24021752204,"Census Tract 7522.04, Frederick County, Maryland",2471,135
1400000US24021752301,24021752301,"Census Tract 7523.01, Frederick County, Maryland",1696,65
1400000US24021752302,24021752302,"Census Tract 7523.02, Frederick County, Maryland",2141,228
1400000US24021752303,24021752303,"Census Tract 7523.03, Frederick County, Maryland",1694,141
1400000US24021752501,24021752501,"Census Tract 7525.01, Frederick County, Maryland",1516,192
1400000US24021752502,24021752502,"Census Tract 7525.02, Frederick County, Maryland",1638,219
1400000US24021752601,24021752601,"Census Tract 7526.01, Frederick County, Maryland",1924,148
1400000US24021752602,24021752602,"Census Tract 7526.02, Frederick County, Maryland",1487,375
1400000US24021752603,24021752603,"Census Tract 7526.03, Frederick County, Maryland",1858,112
1400000US24021752801,24021752801,"Census Tract 7528.01, Frederick County, Maryland",1131,171
1400000US24021752802,24021752802,"Census Tract 7528.02, Frederick County, Maryland",1787,303
1400000US24021752900,24021752900,"Census Tract 7529, Frederick County, Maryland",1066,202
1400000US24021753001,24021753001,"Census Tract 7530.01, Frederick County, Maryland",1307,107
1400000US24021753002,24021753002,"Census Tract 7530.02, Frederick County, Maryland",1198,158
1400000US24021765100,24021765100,"Census Tract 7651, Frederick County, Maryland",1237,87
1400000US24021766800,24021766800,"Census Tract 7668, Frederick County, Maryland",1203,170
1400000US24021767500,24021767500,"Census Tract 7675, Frederick County, Maryland",1272,159
1400000US24021767600,24021767600,"Census Tract 7676, Frederick County, Maryland",1492,197
1400000US24021770700,24021770700,"Census Tract 7707, Frederick County, Maryland",1750,121
1400000US24021772200,24021772200,"Census Tract 7722, Frederick County, Maryland",1189,231
1400000US24021773500,24021773500,"Census Tract 7735, Frederick County, Maryland",1374,97
1400000US24021775302,24021775302,"Census Tract 7753.02, Frederick County, Maryland",1674,156
1400000US24021775400,24021775400,"Census Tract 7754, Frederick County, Maryland",1165,93
1400000US24021775600,24021775600,"Census Tract 7756, Frederick County, Maryland",2145,149
1400000US24023000100,24023000100,"Census Tract 1, Garrett County, Maryland",646,84
1400000US24023000200,24023000200,"Census Tract 2, Garrett County, Maryland",605,96
1400000US24023000300,24023000300,"Census Tract 3, Garrett County, Maryland",812,126
1400000US24023000400,24023000400,"Census Tract 4, Garrett County, Maryland",606,61
1400000US24023000500,24023000500,"Census Tract 5, Garrett County, Maryland",921,190
1400000US24023000600,24023000600,"Census Tract 6, Garrett County, Maryland",695,109
1400000US24023000700,24023000700,"Census Tract 7, Garrett County, Maryland",651,65
1400000US24025301102,24025301102,"Census Tract 3011.02, Harford County, Maryland",1701,149
1400000US24025301105,24025301105,"Census Tract 3011.05, Harford County, Maryland",1595,87
1400000US24025301106,24025301106,"Census Tract 3011.06, Harford County, Maryland",1680,132
1400000US24025301107,24025301107,"Census Tract 3011.07, Harford County, Maryland",1175,72
1400000US24025301108,24025301108,"Census Tract 3011.08, Harford County, Maryland",2051,177
1400000US24025301201,24025301201,"Census Tract 3012.01, Harford County, Maryland",1398,218
1400000US24025301202,24025301202,"Census Tract 3012.02, Harford County, Maryland",1630,62
1400000US24025301204,24025301204,"Census Tract 3012.04, Harford County, Maryland",1588,76
1400000US24025301205,24025301205,"Census Tract 3012.05, Harford County, Maryland",1368,55
1400000US24025301301,24025301301,"Census Tract 3013.01, Harford County, Maryland",1015,164
1400000US24025301302,24025301302,"Census Tract 3013.02, Harford County, Maryland",1032,112
1400000US24025301401,24025301401,"Census Tract 3014.01, Harford County, Maryland",1179,49
1400000US24025301402,24025301402,"Census Tract 3014.02, Harford County, Maryland",1419,90
1400000US24025301601,24025301601,"Census Tract 3016.01, Harford County, Maryland",996,90
1400000US24025301602,24025301602,"Census Tract 3016.02, Harford County, Maryland",1489,95
1400000US24025301702,24025301702,"Census Tract 3017.02, Harford County, Maryland",1564,78
1400000US24025301703,24025301703,"Census Tract 3017.03, Harford County, Maryland",1796,153
1400000US24025301704,24025301704,"Census Tract 3017.04, Harford County, Maryland",1378,59
1400000US24025302100,24025302100,"Census Tract 3021, Harford County, Maryland",1254,310
1400000US24025302200,24025302200,"Census Tract 3022, Harford County, Maryland",1349,88
1400000US24025302400,24025302400,"Census Tract 3024, Harford County, Maryland",1120,161
1400000US24025302801,24025302801,"Census Tract 3028.01, Harford County, Maryland",936,213
1400000US24025302802,24025302802,"Census Tract 3028.02, Harford County, Maryland",1170,99
1400000US24025302901,24025302901,"Census Tract 3029.01, Harford County, Maryland",814,93
1400000US24025302902,24025302902,"Census Tract 3029.02, Harford County, Maryland",1094,58
1400000US24025303101,24025303101,"Census Tract 3031.01, Harford County, Maryland",1552,79
1400000US24025303102,24025303102,"Census Tract 3031.02, Harford County, Maryland",1890,259
1400000US24025303201,24025303201,"Census Tract 3032.01, Harford County, Maryland",1961,126
1400000US24025303203,24025303203,"Census Tract 3032.03, Harford County, Maryland",1535,112
1400000US24025303204,24025303204,"Census Tract 3032.04, Harford County, Maryland",1485,94
1400000US24025303205,24025303205,"Census Tract 3032.05, Harford County, Maryland",2099,149
1400000US24025303206,24025303206,"Census Tract 3032.06, Harford County, Maryland",1526,143
1400000US24025303300,24025303300,"Census Tract 3033, Harford County, Maryland",1370,323
1400000US24025303400,24025303400,"Census Tract 3034, Harford County, Maryland",1678,222
1400000US24025303501,24025303501,"Census Tract 3035.01, Harford County, Maryland",1192,210
1400000US24025303502,24025303502,"Census Tract 3035.02, Harford County, Maryland",1432,180
1400000US24025303602,24025303602,"Census Tract 3036.02, Harford County, Maryland",1400,237
1400000US24025303603,24025303603,"Census Tract 3036.03, Harford County, Maryland",1815,188
1400000US24025303605,24025303605,"Census Tract 3036.05, Harford County, Maryland",1229,76
1400000US24025303606,24025303606,"Census Tract 3036.06, Harford County, Maryland",1814,179
1400000US24025303700,24025303700,"Census Tract 3037, Harford County, Maryland",1111,179
1400000US24025303801,24025303801,"Census Tract 3038.01, Harford County, Maryland",1203,119
1400000US24025303802,24025303802,"Census Tract 3038.02, Harford County, Maryland",1535,90
1400000US24025303803,24025303803,"Census Tract 3038.03, Harford County, Maryland",1220,125
1400000US24025303900,24025303900,"Census Tract 3039, Harford County, Maryland",1269,76
1400000US24025304101,24025304101,"Census Tract 3041.01, Harford County, Maryland",1677,178
1400000US24025304102,24025304102,"Census Tract 3041.02, Harford County, Maryland",1657,138
1400000US24025304201,24025304201,"Census Tract 3042.01, Harford County, Maryland",1639,319
1400000US24025304202,24025304202,"Census Tract 3042.02, Harford County, Maryland",1565,160
1400000US24025305100,24025305100,"Census Tract 3051, Harford County, Maryland",1318,215
1400000US24025305200,24025305200,"Census Tract 3052, Harford County, Maryland",1069,144
1400000US24025305300,24025305300,"Census Tract 3053, Harford County, Maryland",1106,117
1400000US24025306100,24025306100,"Census Tract 3061, Harford County, Maryland",1075,83
1400000US24025306200,24025306200,"Census Tract 3062, Harford County, Maryland",942,170
1400000US24025306300,24025306300,"Census Tract 3063, Harford County, Maryland",1711,263
1400000US24025306400,24025306400,"Census Tract 3064, Harford County, Maryland",1562,177
1400000US24025306500,24025306500,"Census Tract 3065, Harford County, Maryland",1648,33
1400000US24027601103,24027601103,"Census Tract 6011.03, Howard County, Maryland",2296,153
1400000US24027601104,24027601104,"Census Tract 6011.04, Howard County, Maryland",2955,189
1400000US24027601105,24027601105,"Census Tract 6011.05, Howard County, Maryland",1809,157
1400000US24027601107,24027601107,"Census Tract 6011.07, Howard County, Maryland",1477,101
1400000US24027601108,24027601108,"Census Tract 6011.08, Howard County, Maryland",1913,128
1400000US24027601201,24027601201,"Census Tract 6012.01, Howard County, Maryland",1707,148
1400000US24027601203,24027601203,"Census Tract 6012.03, Howard County, Maryland",2082,127
1400000US24027601204,24027601204,"Census Tract 6012.04, Howard County, Maryland",1732,77
1400000US24027602100,24027602100,"Census Tract 6021, Howard County, Maryland",2615,251
1400000US24027602201,24027602201,"Census Tract 6022.01, Howard County, Maryland",2422,303
1400000US24027602202,24027602202,"Census Tract 6022.02, Howard County, Maryland",2020,263
1400000US24027602302,24027602302,"Census Tract 6023.02, Howard County, Maryland",1892,94
1400000US24027602303,24027602303,"Census Tract 6023.03, Howard County, Maryland",2414,151
1400000US24027602304,24027602304,"Census Tract 6023.04, Howard County, Maryland",2412,184
1400000US24027602305,24027602305,"Census Tract 6023.05, Howard County, Maryland",2210,172
1400000US24027602306,24027602306,"Census Tract 6023.06, Howard County, Maryland",1833,255
1400000US24027602600,24027602600,"Census Tract 6026, Howard County, Maryland",1621,137
1400000US24027602700,24027602700,"Census Tract 6027, Howard County, Maryland",2037,359
1400000US24027602800,24027602800,"Census Tract 6028, Howard County, Maryland",1900,183
1400000US24027602900,24027602900,"Census Tract 6029, Howard County, Maryland",1538,66
1400000US24027603001,24027603001,"Census Tract 6030.01, Howard County, Maryland",2121,153
1400000US24027603003,24027603003,"Census Tract 6030.03, Howard County, Maryland",2652,220
1400000US24027603004,24027603004,"Census Tract 6030.04, Howard County, Maryland",2984,529
1400000US24027604001,24027604001,"Census Tract 6040.01, Howard County, Maryland",2031,264
1400000US24027604002,24027604002,"Census Tract 6040.02, Howard County, Maryland",2525,225
1400000US24027605102,24027605102,"Census Tract 6051.02, Howard County, Maryland",2577,284
1400000US24027605103,24027605103,"Census Tract 6051.03, Howard County, Maryland",2759,127
1400000US24027605104,24027605104,"Census Tract 6051.04, Howard County, Maryland",3365,389
1400000US24027605401,24027605401,"Census Tract 6054.01, Howard County, Maryland",1645,78
1400000US24027605402,24027605402,"Census Tract 6054.02, Howard County, Maryland",1739,90
1400000US24027605502,24027605502,"Census Tract 6055.02, Howard County, Maryland",2103,146
1400000US24027605503,24027605503,"Census Tract 6055.03, Howard County, Maryland",1423,141
1400000US24027605504,24027605504,"Census Tract 6055.04, Howard County, Maryland",2907,339
1400000US24027605505,24027605505,"Census Tract 6055.05, Howard County, Maryland",2809,169
1400000US24027605601,24027605601,"Census Tract 6056.01, Howard County, Maryland",1606,73
1400000US24027605602,24027605602,"Census Tract 6056.02, Howard County, Maryland",1742,136
1400000US24027606601,24027606601,"Census Tract 6066.01, Howard County, Maryland",1735,180
1400000US24027606603,24027606603,"Census Tract 6066.03, Howard County, Maryland",1556,80
1400000US24027606604,24027606604,"Census Tract 6066.04, Howard County, Maryland",1723,169
1400000US24027606606,24027606606,"Census Tract 6066.06, Howard County, Maryland",1600,108
1400000US24027606607,24027606607,"Census Tract 6066.07, Howard County, Maryland",1947,118
1400000US24027606701,24027606701,"Census Tract 6067.01, Howard County, Maryland",2063,119
1400000US24027606704,24027606704,"Census Tract 6067.04, Howard County, Maryland",1839,202
1400000US24027606705,24027606705,"Census Tract 6067.05, Howard County, Maryland",1894,83
1400000US24027606706,24027606706,"Census Tract 6067.06, Howard County, Maryland",2284,101
1400000US24027606707,24027606707,"Census Tract 6067.07, Howard County, Maryland",1862,110
1400000US24027606803,24027606803,"Census Tract 6068.03, Howard County, Maryland",1715,117
1400000US24027606804,24027606804,"Census Tract 6068.04, Howard County, Maryland",1817,108
1400000US24027606805,24027606805,"Census Tract 6068.05, Howard County, Maryland",2363,178
1400000US24027606806,24027606806,"Census Tract 6068.06, Howard County, Maryland",2098,112
1400000US24027606901,24027606901,"Census Tract 6069.01, Howard County, Maryland",1625,153
1400000US24027606904,24027606904,"Census Tract 6069.04, Howard County, Maryland",1762,156
1400000US24027606905,24027606905,"Census Tract 6069.05, Howard County, Maryland",1808,106
1400000US24027606906,24027606906,"Census Tract 6069.06, Howard County, Maryland",1743,94
1400000US24027606907,24027606907,"Census Tract 6069.07, Howard County, Maryland",1577,68
1400000US24029950100,24029950100,"Census Tract 9501, Kent County, Maryland",1177,114
1400000US24029950200,24029950200,"Census Tract 9502, Kent County, Maryland",1125,87
1400000US24029950300,24029950300,"Census Tract 9503, Kent County, Maryland",837,100
1400000US24029950400,24029950400,"Census Tract 9504, Kent County, Maryland",1019,106
1400000US24029950500,24029950500,"Census Tract 9505, Kent County, Maryland",898,110
1400000US24029990000,24029990000,"Census Tract 9900, Kent County, Maryland",-,**
1400000US24031700101,24031700101,"Census Tract 7001.01, Montgomery County, Maryland",2799,279
1400000US24031700103,24031700103,"Census Tract 7001.03, Montgomery County, Maryland",2428,195
1400000US24031700104,24031700104,"Census Tract 7001.04, Montgomery County, Maryland",2011,136
1400000US24031700105,24031700105,"Census Tract 7001.05, Montgomery County, Maryland",2003,146
1400000US24031700204,24031700204,"Census Tract 7002.04, Montgomery County, Maryland",1782,240
1400000US24031700205,24031700205,"Census Tract 7002.05, Montgomery County, Maryland",2216,125
1400000US24031700206,24031700206,"Census Tract 7002.06, Montgomery County, Maryland",1913,159
1400000US24031700207,24031700207,"Census Tract 7002.07, Montgomery County, Maryland",1694,123
1400000US24031700208,24031700208,"Census Tract 7002.08, Montgomery County, Maryland",2265,246
1400000US24031700304,24031700304,"Census Tract 7003.04, Montgomery County, Maryland",2161,176
1400000US24031700306,24031700306,"Census Tract 7003.06, Montgomery County, Maryland",2088,102
1400000US24031700308,24031700308,"Census Tract 7003.08, Montgomery County, Maryland",1601,115
1400000US24031700309,24031700309,"Census Tract 7003.09, Montgomery County, Maryland",1593,71
